Date;Open;High;Low;Close;Volume
31/01/2014;58.000;58.000;56.490;57.450;5097672
30/01/2014;58.000;58.410;56.900;58.280;3940239
29/01/2014;59.050;59.520;56.530;58.000;5232213
28/01/2014;57.860;58.590;57.420;58.220;4945242
27/01/2014;56.800;57.790;56.500;57.000;4622972
24/01/2014;58.690;59.020;56.540;56.670;6553579
23/01/2014;58.730;59.370;58.030;58.480;3807753
22/01/2014;59.030;59.330;58.300;58.780;3311535
21/01/2014;58.200;59.500;58.060;58.700;3979196
20/01/2014;57.530;57.920;56.850;57.610;2462891
17/01/2014;58.440;58.830;57.140;57.720;5227093
16/01/2014;59.750;59.900;58.370;58.500;4282375
15/01/2014;57.920;59.560;57.920;59.560;4443293
14/01/2014;57.420;58.000;57.000;57.740;3361188
13/01/2014;57.770;58.160;57.430;57.950;2689289
10/01/2014;57.770;57.950;56.800;57.360;3631071
09/01/2014;58.220;58.830;57.060;57.220;5341345
08/01/2014;57.790;59.210;57.750;58.190;4899408
07/01/2014;55.880;57.620;55.790;57.370;3703971
06/01/2014;55.560;56.230;55.530;55.770;1851427
03/01/2014;55.580;55.990;55.290;55.680;2100448
02/01/2014;56.700;56.910;55.350;55.540;3165521
31/12/2013;56.380;56.720;56.310;56.650;717191
30/12/2013;56.500;56.650;56.300;56.480;1894489
27/12/2013;56.000;56.420;55.810;56.420;2364868
24/12/2013;55.750;55.930;55.580;55.660;509335
23/12/2013;54.950;55.740;54.910;55.740;2529846
20/12/2013;54.050;54.990;53.810;54.850;5692788
19/12/2013;54.500;54.930;53.490;54.340;5446034
18/12/2013;53.180;53.860;52.600;53.800;3367806
17/12/2013;53.520;53.620;52.740;52.740;3305262
16/12/2013;53.170;54.400;53.050;53.920;4244265
13/12/2013;52.910;53.800;52.650;53.090;2820315
12/12/2013;52.850;53.350;52.440;52.850;3340513
11/12/2013;53.200;53.880;53.000;53.030;4034681
10/12/2013;53.250;54.090;52.880;53.260;3689527
09/12/2013;53.390;53.570;52.610;53.380;2880269
06/12/2013;52.170;53.180;51.930;53.000;4752197
05/12/2013;52.360;53.210;51.730;51.850;4887540
04/12/2013;53.380;53.620;52.220;52.730;4342817
03/12/2013;54.670;54.820;53.330;53.330;4534023
02/12/2013;55.320;55.830;55.020;55.090;2307304
29/11/2013;55.500;55.820;55.250;55.250;2624726
28/11/2013;54.830;55.370;54.780;55.200;1986746
27/11/2013;55.020;55.300;54.870;54.960;2732236
26/11/2013;54.750;55.210;54.750;54.830;2646246
25/11/2013;54.940;55.060;54.650;54.930;2788630
22/11/2013;54.290;54.750;53.990;54.670;2255819
21/11/2013;53.520;54.410;53.290;54.110;2146023
20/11/2013;53.840;54.400;53.640;53.910;3226189
19/11/2013;54.310;54.390;53.630;53.790;3508712
18/11/2013;54.860;55.070;54.410;54.750;3413173
15/11/2013;54.500;54.890;54.330;54.480;3185874
14/11/2013;54.000;54.480;53.670;54.430;4980920
13/11/2013;53.190;53.460;52.470;52.910;2991922
12/11/2013;53.620;53.990;53.250;53.270;2288678
11/11/2013;52.970;53.770;52.770;53.550;2229699
08/11/2013;53.180;53.450;52.340;53.100;4656858
07/11/2013;53.280;55.510;53.120;53.620;6630692
06/11/2013;53.650;53.870;53.260;53.410;2695264
05/11/2013;54.020;54.180;52.770;53.230;3788858
04/11/2013;54.650;54.900;53.800;53.980;2510617
01/11/2013;54.600;55.140;54.000;54.150;3010124
31/10/2013;53.800;54.800;53.550;54.540;6195461
30/10/2013;53.600;54.000;52.390;52.770;2779920
29/10/2013;52.000;53.560;51.690;53.510;3033306
28/10/2013;53.540;53.740;52.100;52.710;2712494
25/10/2013;53.520;53.780;52.960;53.350;2944838
24/10/2013;54.000;54.280;53.690;54.190;3371425
23/10/2013;53.700;53.700;52.850;53.000;3404791
22/10/2013;53.530;54.410;53.530;54.180;2630049
21/10/2013;54.190;54.250;53.510;53.770;3113742
18/10/2013;54.500;54.700;54.230;54.300;4315370
17/10/2013;54.070;54.400;53.450;54.250;3315322
16/10/2013;54.010;54.560;53.790;54.300;3496535
15/10/2013;54.000;54.330;53.650;54.170;3331359
14/10/2013;52.980;53.700;52.540;53.700;2217112
11/10/2013;53.730;53.880;53.050;53.400;2451196
10/10/2013;51.990;53.500;51.830;53.390;5270694
09/10/2013;50.700;51.990;50.610;51.500;3702281
08/10/2013;50.950;51.150;50.550;50.550;2628293
07/10/2013;50.950;51.160;50.490;51.060;2388794
04/10/2013;50.560;51.350;50.560;51.120;2834608
03/10/2013;51.140;51.290;50.370;50.580;2157635
02/10/2013;50.610;51.390;50.400;51.120;3523779
01/10/2013;50.170;50.860;50.050;50.850;2975895
30/09/2013;49.880;50.200;49.530;50.000;4248670
27/09/2013;50.840;51.080;50.480;50.890;2953878
26/09/2013;51.420;51.500;50.410;50.840;3320469
25/09/2013;50.850;51.450;50.760;51.380;2881740
24/09/2013;50.940;51.230;50.650;51.090;3231881
23/09/2013;50.890;51.300;50.690;50.830;3803639
20/09/2013;50.730;51.070;50.520;50.760;5620347
19/09/2013;51.500;51.560;50.720;50.950;4092500
18/09/2013;50.020;50.680;49.635;50.530;3506121
17/09/2013;50.400;50.570;49.935;50.420;2283361
16/09/2013;50.800;50.800;50.260;50.590;2637207
13/09/2013;50.190;50.250;49.335;50.060;3494784
12/09/2013;50.750;51.140;50.230;50.490;3010803
11/09/2013;50.660;50.820;50.240;50.750;2724074
10/09/2013;49.995;50.950;49.785;50.740;4316712
09/09/2013;49.650;49.895;49.185;49.515;2333728
06/09/2013;48.695;49.895;48.630;49.740;4462074
05/09/2013;48.650;49.160;48.370;48.805;3350368
04/09/2013;48.450;48.670;47.420;48.485;3424323
03/09/2013;49.505;49.505;47.910;48.270;3672126
02/09/2013;48.160;49.215;48.000;48.950;3254694
30/08/2013;48.265;48.465;47.415;47.415;3752322
29/08/2013;48.610;48.790;47.900;48.390;3055691
28/08/2013;47.640;48.480;47.350;48.320;4643968
27/08/2013;49.240;49.650;47.530;47.765;5119061
26/08/2013;50.140;50.160;49.375;49.515;1720582
23/08/2013;49.975;50.480;49.295;50.250;2660013
22/08/2013;49.025;50.310;48.975;49.865;3456944
21/08/2013;49.220;49.475;48.735;48.800;2432973
20/08/2013;49.400;49.490;48.185;48.385;2991857
19/08/2013;50.770;50.890;49.560;49.775;3720117
16/08/2013;49.885;51.040;49.700;50.910;3764781
15/08/2013;50.110;50.670;49.235;49.865;2877943
14/08/2013;50.220;50.290;49.615;50.220;3335246
13/08/2013;49.985;50.200;49.450;50.150;2949105
12/08/2013;50.000;50.150;49.475;49.950;2351173
09/08/2013;50.000;50.200;49.530;49.765;2952881
08/08/2013;49.685;50.280;49.430;49.940;3735299
07/08/2013;48.740;49.845;48.430;49.590;3427901
06/08/2013;49.420;49.855;48.610;49.090;3366649
05/08/2013;49.355;49.695;49.185;49.400;2258686
02/08/2013;49.860;49.960;49.045;49.255;3928025
01/08/2013;49.000;50.300;48.815;49.750;6079169
31/07/2013;48.250;48.805;47.235;48.635;6727661
30/07/2013;48.360;48.470;47.490;47.800;2685705
29/07/2013;48.095;48.500;47.865;48.070;2462345
26/07/2013;48.000;48.625;47.845;48.220;3797574
25/07/2013;47.355;47.840;46.960;47.765;3711720
24/07/2013;45.875;47.500;45.850;47.295;4854084
23/07/2013;46.000;46.300;45.690;45.810;2913293
22/07/2013;45.000;45.990;44.885;45.785;2753698
19/07/2013;44.875;45.350;44.720;45.060;2799369
18/07/2013;43.885;45.190;43.725;44.800;2767779
17/07/2013;43.995;44.500;43.390;43.990;2302230
16/07/2013;44.525;44.640;43.670;43.840;1760204
15/07/2013;44.250;44.895;44.110;44.430;2407076
12/07/2013;44.395;44.720;43.600;44.010;2842530
11/07/2013;44.870;45.070;43.910;44.125;3535639
10/07/2013;43.785;44.350;43.310;44.100;3359511
09/07/2013;44.455;44.750;43.550;43.905;3880411
08/07/2013;43.330;44.540;43.110;44.130;3573496
05/07/2013;43.550;44.300;42.955;42.955;5107314
04/07/2013;41.785;43.505;41.435;43.310;5638770
03/07/2013;41.585;41.800;40.510;41.330;5720019
02/07/2013;42.925;42.925;42.105;42.315;3233046
01/07/2013;42.895;43.000;41.500;42.410;4034304
28/06/2013;42.785;43.010;41.500;41.975;4507485
27/06/2013;42.510;43.080;41.840;42.545;4513086
26/06/2013;41.340;42.850;41.000;42.430;5348679
25/06/2013;40.945;41.370;40.000;41.305;6341466
24/06/2013;40.300;40.875;39.335;40.145;7172969
21/06/2013;41.775;42.420;40.680;40.720;8218995
20/06/2013;42.800;43.060;41.530;41.795;7059362
19/06/2013;44.200;44.210;43.400;43.665;3330389
18/06/2013;43.555;44.585;43.270;44.130;3069512
17/06/2013;43.400;44.020;42.865;43.750;2914637
14/06/2013;44.000;44.075;43.145;43.280;3051839
13/06/2013;41.990;43.395;41.350;43.250;5660045
12/06/2013;43.095;43.605;42.400;42.555;3121221
11/06/2013;43.680;43.845;42.450;43.085;4203005
10/06/2013;44.645;44.920;43.570;43.900;3137021
07/06/2013;43.710;44.830;43.575;44.440;4367765
06/06/2013;44.400;45.080;43.550;43.705;4104747
05/06/2013;45.000;45.695;44.590;44.660;3628927
04/06/2013;45.890;46.140;45.085;45.235;2847372
03/06/2013;45.140;46.190;44.630;45.300;3914157
31/05/2013;45.870;45.970;45.325;45.325;4449267
30/05/2013;45.330;46.220;45.330;45.630;3905461
29/05/2013;45.950;46.095;45.260;45.270;4043610
28/05/2013;45.465;46.800;45.385;46.040;4787419
27/05/2013;44.445;45.180;44.445;45.105;1623707
24/05/2013;45.020;45.230;43.770;44.220;4362249
23/05/2013;44.590;45.205;44.200;44.780;5796041
22/05/2013;45.420;46.370;44.920;46.050;4250572
21/05/2013;45.900;45.970;44.665;45.485;4628443
20/05/2013;46.675;47.250;46.200;46.705;3140982
17/05/2013;45.840;47.050;45.600;46.490;7931358
16/05/2013;45.495;46.180;45.310;45.850;3848669
15/05/2013;44.700;45.790;44.390;45.750;4687555
14/05/2013;44.520;45.075;44.010;45.045;3649856
13/05/2013;44.840;44.905;43.820;44.155;3585556
10/05/2013;44.505;45.180;44.125;44.670;3483652
09/05/2013;44.555;45.025;44.240;44.540;2186750
08/05/2013;45.095;45.500;44.300;44.650;3537855
07/05/2013;44.000;45.300;43.945;44.950;5293725
06/05/2013;43.680;44.000;43.535;43.895;1990650
03/05/2013;43.730;44.000;42.690;43.890;6269094
02/05/2013;42.150;43.670;41.850;42.870;6603008
30/04/2013;42.695;43.060;42.310;42.310;5113900
29/04/2013;41.720;42.480;41.595;42.350;4147788
26/04/2013;41.760;41.950;41.280;41.580;3638095
25/04/2013;41.945;42.170;41.185;41.800;3581832
24/04/2013;41.195;41.970;40.260;41.790;6611233
23/04/2013;39.000;41.250;39.000;41.060;7476587
22/04/2013;39.555;40.020;38.780;38.960;4409094
19/04/2013;38.955;39.450;38.560;38.965;5446174
18/04/2013;38.500;39.450;37.470;38.290;7728861
17/04/2013;40.400;40.670;38.010;38.295;7264982
16/04/2013;39.975;40.900;39.715;40.120;2509588
15/04/2013;40.900;41.175;39.885;40.330;3958824
12/04/2013;41.825;41.860;40.590;40.725;6182611
11/04/2013;41.585;42.420;41.300;41.975;5388852
10/04/2013;39.640;41.800;39.500;41.465;6544709
09/04/2013;39.510;39.905;39.155;39.365;3733712
08/04/2013;39.500;39.920;39.110;39.160;3129826
05/04/2013;39.990;40.200;38.515;39.265;5417445
04/04/2013;40.475;41.355;39.540;39.830;5128772
03/04/2013;40.640;41.010;39.885;40.095;4054540
02/04/2013;40.200;41.180;39.640;40.925;5077551
28/03/2013;39.685;40.695;39.370;40.040;4790046
27/03/2013;40.375;40.590;38.650;39.670;8796747
26/03/2013;40.000;40.950;39.700;40.365;6334417
25/03/2013;42.720;42.750;39.500;39.925;8242131
22/03/2013;41.755;42.215;41.005;41.175;5023927
21/03/2013;42.160;42.480;41.610;42.020;3621540
20/03/2013;41.350;42.420;41.065;42.240;6615129
19/03/2013;42.755;42.755;40.735;40.955;6753241
18/03/2013;42.500;42.910;41.950;42.750;5978402
15/03/2013;44.335;44.675;43.880;43.990;6097027
14/03/2013;44.200;44.940;44.100;44.260;4649118
13/03/2013;43.920;44.185;43.560;43.720;3358928
12/03/2013;44.195;44.800;44.050;44.160;2756053
11/03/2013;44.385;44.785;44.110;44.395;2553034
08/03/2013;43.415;44.850;43.270;44.610;5465620
07/03/2013;43.000;43.570;42.700;42.855;3478058
06/03/2013;43.535;44.170;42.940;43.020;3810954
05/03/2013;43.100;44.025;42.985;43.735;5156454
04/03/2013;41.940;42.745;41.635;42.500;3162771
01/03/2013;42.810;42.945;41.415;42.370;5418369
28/02/2013;43.510;43.700;42.370;43.105;4455634
27/02/2013;42.155;43.380;41.410;43.155;6243792
26/02/2013;41.170;42.700;40.350;41.670;9597217
25/02/2013;43.895;45.650;43.385;43.690;6306810
22/02/2013;42.800;43.890;42.760;43.630;4350851
21/02/2013;44.100;44.150;42.420;42.500;5926415
20/02/2013;45.500;45.875;44.325;44.525;3699626
19/02/2013;45.200;45.800;45.175;45.625;2878682
18/02/2013;45.975;46.000;45.140;45.380;3166507
15/02/2013;46.560;47.215;46.005;46.005;4966090
14/02/2013;46.300;47.500;46.200;46.750;7947608
13/02/2013;46.030;46.120;45.280;45.845;3818510
12/02/2013;44.585;46.130;44.400;46.035;4091394
11/02/2013;44.500;45.200;44.235;44.750;2576821
08/02/2013;43.800;44.915;43.720;44.595;3663641
07/02/2013;44.595;45.200;43.520;43.565;3735901
06/02/2013;45.590;45.655;43.680;44.365;4596368
05/02/2013;44.415;45.970;44.300;45.525;3976399
04/02/2013;46.890;47.060;44.695;44.695;5484208
01/02/2013;46.465;47.250;46.340;46.755;4388677
31/01/2013;46.160;46.750;45.450;46.210;3898523
30/01/2013;47.405;47.465;45.790;46.205;4236583
29/01/2013;47.710;47.915;46.640;47.245;3557593
28/01/2013;46.800;47.865;46.670;47.665;3392320
25/01/2013;45.975;46.870;45.850;46.665;3538570
24/01/2013;45.150;46.330;44.770;46.055;3120269
23/01/2013;45.940;46.195;45.115;45.115;3860879
22/01/2013;46.500;46.630;45.775;46.295;2960487
21/01/2013;46.360;46.500;45.900;46.450;1442582
18/01/2013;46.080;46.620;45.570;46.235;4478755
17/01/2013;44.250;45.625;44.225;45.625;4222018
16/01/2013;44.235;44.315;43.230;44.210;4863845
15/01/2013;45.200;45.320;44.155;44.230;5905055
14/01/2013;46.065;46.350;45.505;45.635;3295970
11/01/2013;45.715;45.980;44.865;45.870;4009052
10/01/2013;45.700;46.440;44.820;45.575;4345922
09/01/2013;45.915;46.335;44.830;45.640;4651803
08/01/2013;45.155;46.555;45.065;45.695;4068024
07/01/2013;45.250;46.065;45.120;45.210;4186011
04/01/2013;44.360;44.720;43.955;44.385;1969483
03/01/2013;44.240;44.545;44.015;44.460;1719620
02/01/2013;43.930;44.565;43.420;44.460;3604846
31/12/2012;42.005;42.610;41.800;42.585;806107
28/12/2012;43.710;43.710;42.225;42.335;2604935
27/12/2012;43.220;43.755;43.200;43.435;2168774
24/12/2012;43.650;43.840;43.150;43.410;921846
21/12/2012;44.335;44.415;43.635;43.655;8243078
20/12/2012;44.735;44.825;44.435;44.540;2894598
19/12/2012;44.500;44.755;44.190;44.560;4075580
18/12/2012;44.000;44.360;43.670;43.860;3052784
17/12/2012;43.815;43.920;43.210;43.845;2484185
14/12/2012;43.205;43.920;43.030;43.920;3088498
13/12/2012;43.360;43.505;42.875;43.215;3042259
12/12/2012;43.200;43.470;42.855;43.160;3132963
11/12/2012;43.275;43.350;42.660;43.175;3555921
10/12/2012;43.530;43.645;42.405;43.195;4722365
07/12/2012;44.115;44.320;43.620;44.030;3007839
06/12/2012;43.785;44.300;43.390;43.935;4798951
05/12/2012;43.900;43.980;42.955;43.380;3562659
04/12/2012;42.400;43.600;42.400;43.130;2957251
03/12/2012;43.045;43.480;42.525;42.570;2959375
30/11/2012;42.800;43.250;42.685;42.945;5149605
29/11/2012;42.370;42.830;42.210;42.830;3394417
28/11/2012;41.865;42.120;41.175;41.985;2692440
27/11/2012;42.265;42.490;41.870;42.110;2844802
26/11/2012;42.280;42.575;41.610;41.820;2794904
23/11/2012;42.110;42.600;41.610;42.600;2746561
22/11/2012;41.745;42.100;41.590;41.915;2217732
21/11/2012;41.110;41.800;40.785;41.525;3908637
20/11/2012;40.895;41.275;40.375;41.080;3804214
19/11/2012;39.850;41.150;39.705;41.080;4314083
16/11/2012;40.065;40.345;39.255;39.255;5717622
15/11/2012;39.665;40.700;39.585;40.300;3434698
14/11/2012;40.695;40.850;39.945;40.075;3878297
13/11/2012;39.165;40.565;39.100;40.500;4582740
12/11/2012;39.440;39.905;39.000;39.535;2352138
09/11/2012;40.080;40.235;38.620;39.455;5035670
08/11/2012;40.300;40.545;39.920;40.050;4580964
07/11/2012;40.750;41.235;39.540;39.540;9310167
06/11/2012;38.930;39.480;38.610;39.120;3902638
05/11/2012;38.620;39.055;38.550;38.640;2835893
02/11/2012;38.980;39.580;38.800;38.965;4773392
01/11/2012;38.560;39.570;38.505;38.970;3608425
31/10/2012;39.055;39.590;38.780;38.810;3631156
30/10/2012;39.245;39.640;39.090;39.395;3217728
29/10/2012;38.915;39.180;38.535;38.990;3770089
26/10/2012;39.000;39.290;38.210;39.125;7002424
25/10/2012;40.010;40.750;39.505;39.625;3362091
24/10/2012;40.160;40.320;39.355;40.290;4033029
23/10/2012;40.885;41.200;39.505;40.045;4903340
22/10/2012;40.655;41.645;40.545;40.900;3283290
19/10/2012;41.610;41.855;40.510;40.790;5468621
18/10/2012;41.800;41.945;41.020;41.775;4829548
17/10/2012;41.000;41.860;40.800;41.755;6684882
16/10/2012;39.400;40.850;39.310;40.695;6575271
15/10/2012;38.320;39.300;38.320;39.005;2949015
12/10/2012;38.670;39.350;38.450;38.450;4413991
11/10/2012;37.305;38.990;37.250;38.795;4313352
10/10/2012;37.800;38.290;37.580;37.695;2615821
09/10/2012;38.850;38.915;37.990;38.055;3479873
08/10/2012;39.000;39.000;38.620;38.665;2950946
05/10/2012;38.125;39.630;38.110;39.390;4873237
04/10/2012;38.115;38.430;37.630;38.045;3884109
03/10/2012;37.520;38.170;37.325;37.810;3681135
02/10/2012;37.940;38.540;37.515;37.685;4174744
01/10/2012;36.580;38.470;36.565;38.270;5694113
28/09/2012;38.220;38.585;36.930;36.980;5753305
27/09/2012;37.780;38.030;37.100;37.895;4139067
26/09/2012;38.860;38.945;37.210;37.335;7122423
25/09/2012;38.965;39.600;38.600;39.510;3769296
24/09/2012;39.285;39.685;38.920;39.065;3133444
21/09/2012;39.150;39.755;38.805;39.665;10273389
20/09/2012;38.975;39.455;38.120;38.915;5600542
19/09/2012;39.640;40.000;38.515;39.525;6852476
18/09/2012;39.945;40.060;39.000;39.535;5788458
17/09/2012;39.600;40.595;39.010;40.195;6591904
14/09/2012;39.500;40.070;39.255;39.990;9081295
13/09/2012;39.000;39.145;37.900;38.310;5239963
12/09/2012;39.120;40.005;38.780;38.920;9897001
11/09/2012;38.000;39.050;37.785;39.010;6167065
10/09/2012;37.850;38.940;37.235;38.165;6783091
07/09/2012;37.805;38.980;37.710;37.775;11438850
06/09/2012;35.500;37.450;35.260;37.145;10886131
05/09/2012;34.595;35.480;34.110;35.220;4845127
04/09/2012;34.970;35.345;34.440;34.510;3134138
03/09/2012;34.480;34.940;34.285;34.870;2481454
31/08/2012;33.910;34.705;33.550;34.555;5465295
30/08/2012;34.130;34.260;33.495;33.840;2788222
29/08/2012;34.620;34.750;33.965;34.305;2484756
28/08/2012;34.730;34.940;34.270;34.530;2681917
27/08/2012;34.155;35.240;33.750;34.900;3553420
24/08/2012;34.630;34.630;33.520;34.180;4250626
23/08/2012;35.650;35.890;34.140;34.775;6291437
22/08/2012;34.820;35.720;34.820;35.015;4667712
21/08/2012;34.600;35.810;34.485;35.225;5293951
20/08/2012;34.985;35.280;33.725;34.385;4715562
17/08/2012;34.800;35.290;34.520;35.000;6279690
16/08/2012;33.970;34.625;33.375;34.525;4255827
15/08/2012;33.640;34.000;33.530;33.800;1957012
14/08/2012;34.000;34.150;33.630;33.810;3029791
13/08/2012;33.550;34.185;33.425;33.750;3795337
10/08/2012;33.750;34.000;33.315;33.675;3632515
09/08/2012;34.000;34.365;33.425;34.020;4947878
08/08/2012;33.300;33.960;32.500;33.830;5291030
07/08/2012;33.340;34.170;32.520;33.630;7727092
06/08/2012;32.295;33.980;32.200;33.200;9559137
03/08/2012;30.000;32.220;29.460;32.000;9085737
02/08/2012;31.350;31.990;29.245;29.450;12159035
01/08/2012;30.490;31.185;30.305;30.705;5492849
31/07/2012;31.200;31.400;30.075;30.170;7032423
30/07/2012;30.485;31.460;30.265;31.185;7980845
27/07/2012;29.220;30.185;28.335;30.185;9396492
26/07/2012;26.755;29.055;26.360;28.835;10067191
25/07/2012;26.220;27.145;26.185;26.560;4718903
24/07/2012;27.095;27.160;26.205;26.460;6512267
23/07/2012;28.000;28.000;26.240;26.955;13873219
20/07/2012;30.205;30.330;28.505;28.515;8811797
19/07/2012;29.945;30.385;29.480;30.205;5835042
18/07/2012;29.780;29.920;29.400;29.845;4495740
17/07/2012;29.555;29.960;29.295;29.440;4153606
16/07/2012;29.795;29.935;29.335;29.500;3568073
13/07/2012;29.860;29.890;29.095;29.770;5531747
12/07/2012;29.780;30.375;29.350;29.650;5399006
11/07/2012;29.185;30.230;29.140;29.940;4521577
10/07/2012;29.450;30.260;29.115;29.510;5573016
09/07/2012;29.235;29.575;28.660;29.185;4826842
06/07/2012;30.195;30.385;29.200;29.200;6412340
05/07/2012;31.025;31.640;29.850;30.400;7851529
04/07/2012;31.190;31.190;30.365;31.020;4872734
03/07/2012;31.800;32.120;30.675;31.220;7863635
02/07/2012;30.565;32.000;30.305;31.650;13662417
29/06/2012;29.200;30.335;28.700;30.335;15714574
28/06/2012;28.500;28.590;27.280;27.650;6803857
27/06/2012;27.610;28.390;27.395;28.355;4734871
26/06/2012;28.000;28.390;27.330;27.505;6857893
25/06/2012;29.150;29.345;27.590;27.780;7465793
22/06/2012;28.705;30.060;28.655;29.400;7716997
21/06/2012;29.445;30.290;28.975;29.210;8282786
20/06/2012;29.150;29.720;28.930;29.620;6052559
19/06/2012;28.260;29.010;27.535;28.930;7501499
18/06/2012;30.745;30.890;28.060;28.170;11806484
15/06/2012;28.485;29.480;28.475;29.475;16009518
14/06/2012;27.935;28.285;27.525;28.270;8157931
13/06/2012;28.100;28.480;27.735;28.015;7888548
12/06/2012;27.875;28.245;27.500;28.080;8902937
